기준년월,지역명,읍면동명,순서,대상구분_상,대상구분_하,합계,본인,유족
2023-06,세종특별자치시,소정면,18,순직·공상공무원,순직공무원,0,0,0
2023-06,세종특별자치시,소정면,19,순직·공상공무원,공상공무원,0,0,0
2023-06,세종특별자치시,소정면,20,특별공로(순직)자,특별공로순직자,0,0,0
2023-06,세종특별자치시,소정면,21,6·18자유상이자,6·18자유상이자,0,0,0
2023-06,세종특별자치시,소정면,22,지원대상자,지원순직군경,0,0,0
2023-06,세종특별자치시,소정면,23,지원대상자,지원공상군경,0,0,0
2023-06,세종특별자치시,소정면,24,지원대상자,지원순직공무원,0,0,0
2023-06,세종특별자치시,소정면,25,지원대상자,지원공상공무원,0,0,0
2023-06,세종특별자치시,소정면,26,보훈보상대상자,재해사망군경,0,0,0
2023-06,세종특별자치시,소정면,27,보훈보상대상자,재해부상군경,0,0,0
2023-06,세종특별자치시,소정면,28,보훈보상대상자,재해사망공무원,0,0,0
2023-06,세종특별자치시,소정면,29,보훈보상대상자,재해부상공무원,0,0,0
2023-06,세종특별자치시,소정면,30,참전유공자,6·25전쟁,7,7,0
2023-06,세종특별자치시,소정면,31,참전유공자,월남전쟁,13,13,0
2023-06,세종특별자치시,소정면,32,참전유공자,6.25및월남전쟁,0,0,0
2023-06,세종특별자치시,소정면,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,2,2,0
2023-06,세종특별자치시,소정면,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2023-06,세종특별자치시,소정면,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2023-06,세종특별자치시,소정면,36,5.18민주유공자,5·18부상자,0,0,0
2023-06,세종특별자치시,소정면,37,5.18민주유공자,5·18희생자,0,0,0
2023-06,세종특별자치시,소정면,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2023-06,세종특별자치시,소정면,39,특수임무유공자,특수임무부상자,0,0,0
2023-06,세종특별자치시,소정면,40,특수임무유공자,특수임무공로자,0,0,0
2023-06,세종특별자치시,소정면,41,중·장기복무제대군인,중·장기복무제대군인,4,4,0
2023-06,세종특별자치시,아름동,1,순국선열,건국훈장,1,0,1
2023-06,세종특별자치시,아름동,2,순국선열,건국포장,0,0,0
2023-06,세종특별자치시,아름동,3,순국선열,대통령표창,0,0,0
2023-06,세종특별자치시,아름동,4,애국지사,건국훈장,0,0,0
2023-06,세종특별자치시,아름동,5,애국지사,건국포장,0,0,0
2023-06,세종특별자치시,아름동,6,애국지사,대통령표창,1,0,1
2023-06,세종특별자치시,아름동,7,전몰·전상·순직·공상군경,전몰군경,4,0,4
2023-06,세종특별자치시,아름동,8,전몰·전상·순직·공상군경,전상군경,34,12,22
2023-06,세종특별자치시,아름동,9,전몰·전상·순직·공상군경,순직군경,3,0,3
2023-06,세종특별자치시,아름동,10,전몰·전상·순직·공상군경,공상군경,43,39,4
2023-06,세종특별자치시,아름동,11,고엽제후유증,고엽제후유증,19,10,9
2023-06,세종특별자치시,아름동,12,무공수훈자,무공수훈자,9,3,6
2023-06,세종특별자치시,아름동,13,보국수훈자,보국수훈자,52,50,2
2023-06,세종특별자치시,아름동,14,재일학도의용군인,재일학도의용군인,0,0,0
2023-06,세종특별자치시,아름동,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2023-06,세종특별자치시,아름동,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2023-06,세종특별자치시,아름동,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2023-06,세종특별자치시,아름동,18,순직·공상공무원,순직공무원,2,0,2
2023-06,세종특별자치시,아름동,19,순직·공상공무원,공상공무원,4,4,0
2023-06,세종특별자치시,아름동,20,특별공로(순직)자,특별공로순직자,0,0,0
2023-06,세종특별자치시,아름동,21,6·18자유상이자,6·18자유상이자,0,0,0
2023-06,세종특별자치시,아름동,22,지원대상자,지원순직군경,0,0,0
2023-06,세종특별자치시,아름동,23,지원대상자,지원공상군경,3,3,0
2023-06,세종특별자치시,아름동,24,지원대상자,지원순직공무원,1,0,1
2023-06,세종특별자치시,아름동,25,지원대상자,지원공상공무원,0,0,0
2023-06,세종특별자치시,아름동,26,보훈보상대상자,재해사망군경,1,0,1
2023-06,세종특별자치시,아름동,27,보훈보상대상자,재해부상군경,3,2,1
2023-06,세종특별자치시,아름동,28,보훈보상대상자,재해사망공무원,0,0,0
2023-06,세종특별자치시,아름동,29,보훈보상대상자,재해부상공무원,0,0,0
2023-06,세종특별자치시,아름동,30,참전유공자,6·25전쟁,7,7,0
2023-06,세종특별자치시,아름동,31,참전유공자,월남전쟁,28,28,0
2023-06,세종특별자치시,아름동,32,참전유공자,6.25및월남전쟁,0,0,0
2023-06,세종특별자치시,아름동,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,19,19,0
2023-06,세종특별자치시,아름동,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2023-06,세종특별자치시,아름동,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2023-06,세종특별자치시,아름동,36,5.18민주유공자,5·18부상자,0,0,0
2023-06,세종특별자치시,아름동,37,5.18민주유공자,5·18희생자,1,1,0
2023-06,세종특별자치시,아름동,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2023-06,세종특별자치시,아름동,39,특수임무유공자,특수임무부상자,0,0,0
2023-06,세종특별자치시,아름동,40,특수임무유공자,특수임무공로자,0,0,0
2023-06,세종특별자치시,아름동,41,중·장기복무제대군인,중·장기복무제대군인,133,133,0
2023-06,세종특별자치시,어진동,1,순국선열,건국훈장,0,0,0
2023-06,세종특별자치시,어진동,2,순국선열,건국포장,0,0,0
2023-06,세종특별자치시,어진동,3,순국선열,대통령표창,0,0,0
2023-06,세종특별자치시,어진동,4,애국지사,건국훈장,1,0,1
2023-06,세종특별자치시,어진동,5,애국지사,건국포장,1,0,1
2023-06,세종특별자치시,어진동,6,애국지사,대통령표창,0,0,0
2023-06,세종특별자치시,어진동,7,전몰·전상·순직·공상군경,전몰군경,5,0,5
2023-06,세종특별자치시,어진동,8,전몰·전상·순직·공상군경,전상군경,12,4,8
2023-06,세종특별자치시,어진동,9,전몰·전상·순직·공상군경,순직군경,1,0,1
2023-06,세종특별자치시,어진동,10,전몰·전상·순직·공상군경,공상군경,14,12,2
2023-06,세종특별자치시,어진동,11,고엽제후유증,고엽제후유증,6,3,3
2023-06,세종특별자치시,어진동,12,무공수훈자,무공수훈자,5,2,3
2023-06,세종특별자치시,어진동,13,보국수훈자,보국수훈자,18,18,0
2023-06,세종특별자치시,어진동,14,재일학도의용군인,재일학도의용군인,0,0,0
2023-06,세종특별자치시,어진동,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2023-06,세종특별자치시,어진동,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2023-06,세종특별자치시,어진동,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2023-06,세종특별자치시,어진동,18,순직·공상공무원,순직공무원,2,0,2
2023-06,세종특별자치시,어진동,19,순직·공상공무원,공상공무원,2,0,2
2023-06,세종특별자치시,어진동,20,특별공로(순직)자,특별공로순직자,0,0,0
2023-06,세종특별자치시,어진동,21,6·18자유상이자,6·18자유상이자,0,0,0
2023-06,세종특별자치시,어진동,22,지원대상자,지원순직군경,0,0,0
2023-06,세종특별자치시,어진동,23,지원대상자,지원공상군경,2,2,0
2023-06,세종특별자치시,어진동,24,지원대상자,지원순직공무원,0,0,0
2023-06,세종특별자치시,어진동,25,지원대상자,지원공상공무원,0,0,0
2023-06,세종특별자치시,어진동,26,보훈보상대상자,재해사망군경,0,0,0
2023-06,세종특별자치시,어진동,27,보훈보상대상자,재해부상군경,0,0,0
2023-06,세종특별자치시,어진동,28,보훈보상대상자,재해사망공무원,0,0,0
2023-06,세종특별자치시,어진동,29,보훈보상대상자,재해부상공무원,0,0,0
2023-06,세종특별자치시,어진동,30,참전유공자,6·25전쟁,0,0,0
2023-06,세종특별자치시,어진동,31,참전유공자,월남전쟁,9,9,0
2023-06,세종특별자치시,어진동,32,참전유공자,6.25및월남전쟁,0,0,0
2023-06,세종특별자치시,어진동,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,3,3,0
2023-06,세종특별자치시,어진동,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2023-06,세종특별자치시,어진동,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2023-06,세종특별자치시,어진동,36,5.18민주유공자,5·18부상자,0,0,0
2023-06,세종특별자치시,어진동,37,5.18민주유공자,5·18희생자,0,0,0
2023-06,세종특별자치시,어진동,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2023-06,세종특별자치시,어진동,39,특수임무유공자,특수임무부상자,0,0,0
2023-06,세종특별자치시,어진동,40,특수임무유공자,특수임무공로자,0,0,0
2023-06,세종특별자치시,어진동,41,중·장기복무제대군인,중·장기복무제대군인,50,50,0
2023-06,세종특별자치시,연기면,1,순국선열,건국훈장,0,0,0
2023-06,세종특별자치시,연기면,2,순국선열,건국포장,0,0,0
2023-06,세종특별자치시,연기면,3,순국선열,대통령표창,0,0,0
2023-06,세종특별자치시,연기면,4,애국지사,건국훈장,0,0,0
2023-06,세종특별자치시,연기면,5,애국지사,건국포장,0,0,0
2023-06,세종특별자치시,연기면,6,애국지사,대통령표창,0,0,0
2023-06,세종특별자치시,연기면,7,전몰·전상·순직·공상군경,전몰군경,0,0,0
2023-06,세종특별자치시,연기면,8,전몰·전상·순직·공상군경,전상군경,18,7,11
2023-06,세종특별자치시,연기면,9,전몰·전상·순직·공상군경,순직군경,1,0,1
2023-06,세종특별자치시,연기면,10,전몰·전상·순직·공상군경,공상군경,4,3,1
2023-06,세종특별자치시,연기면,11,고엽제후유증,고엽제후유증,10,6,4
2023-06,세종특별자치시,연기면,12,무공수훈자,무공수훈자,11,1,10
2023-06,세종특별자치시,연기면,13,보국수훈자,보국수훈자,6,6,0
2023-06,세종특별자치시,연기면,14,재일학도의용군인,재일학도의용군인,0,0,0
2023-06,세종특별자치시,연기면,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2023-06,세종특별자치시,연기면,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2023-06,세종특별자치시,연기면,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2023-06,세종특별자치시,연기면,18,순직·공상공무원,순직공무원,1,0,1
2023-06,세종특별자치시,연기면,19,순직·공상공무원,공상공무원,0,0,0
2023-06,세종특별자치시,연기면,20,특별공로(순직)자,특별공로순직자,0,0,0
2023-06,세종특별자치시,연기면,21,6·18자유상이자,6·18자유상이자,0,0,0
2023-06,세종특별자치시,연기면,22,지원대상자,지원순직군경,0,0,0
2023-06,세종특별자치시,연기면,23,지원대상자,지원공상군경,0,0,0
2023-06,세종특별자치시,연기면,24,지원대상자,지원순직공무원,0,0,0
2023-06,세종특별자치시,연기면,25,지원대상자,지원공상공무원,0,0,0
2023-06,세종특별자치시,연기면,26,보훈보상대상자,재해사망군경,0,0,0
2023-06,세종특별자치시,연기면,27,보훈보상대상자,재해부상군경,1,1,0
2023-06,세종특별자치시,연기면,28,보훈보상대상자,재해사망공무원,0,0,0
2023-06,세종특별자치시,연기면,29,보훈보상대상자,재해부상공무원,0,0,0
2023-06,세종특별자치시,연기면,30,참전유공자,6·25전쟁,1,1,0
2023-06,세종특별자치시,연기면,31,참전유공자,월남전쟁,11,11,0
2023-06,세종특별자치시,연기면,32,참전유공자,6.25및월남전쟁,0,0,0
2023-06,세종특별자치시,연기면,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,4,4,0
2023-06,세종특별자치시,연기면,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2023-06,세종특별자치시,연기면,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2023-06,세종특별자치시,연기면,36,5.18민주유공자,5·18부상자,0,0,0
2023-06,세종특별자치시,연기면,37,5.18민주유공자,5·18희생자,0,0,0
2023-06,세종특별자치시,연기면,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2023-06,세종특별자치시,연기면,39,특수임무유공자,특수임무부상자,0,0,0
2023-06,세종특별자치시,연기면,40,특수임무유공자,특수임무공로자,0,0,0
2023-06,세종특별자치시,연기면,41,중·장기복무제대군인,중·장기복무제대군인,12,12,0
2023-06,세종특별자치시,연동면,1,순국선열,건국훈장,0,0,0
2023-06,세종특별자치시,연동면,2,순국선열,건국포장,0,0,0
2023-06,세종특별자치시,연동면,3,순국선열,대통령표창,0,0,0
2023-06,세종특별자치시,연동면,4,애국지사,건국훈장,1,0,1
2023-06,세종특별자치시,연동면,5,애국지사,건국포장,0,0,0
2023-06,세종특별자치시,연동면,6,애국지사,대통령표창,0,0,0
2023-06,세종특별자치시,연동면,7,전몰·전상·순직·공상군경,전몰군경,5,0,5
2023-06,세종특별자치시,연동면,8,전몰·전상·순직·공상군경,전상군경,14,5,9
2023-06,세종특별자치시,연동면,9,전몰·전상·순직·공상군경,순직군경,2,0,2
2023-06,세종특별자치시,연동면,10,전몰·전상·순직·공상군경,공상군경,9,5,4
2023-06,세종특별자치시,연동면,11,고엽제후유증,고엽제후유증,3,3,0
2023-06,세종특별자치시,연동면,12,무공수훈자,무공수훈자,6,1,5
2023-06,세종특별자치시,연동면,13,보국수훈자,보국수훈자,3,2,1
2023-06,세종특별자치시,연동면,14,재일학도의용군인,재일학도의용군인,0,0,0
2023-06,세종특별자치시,연동면,15,4.19혁명유공자,4·19혁명사망자,0,0,0
