기준년월,지역명,시군구명,순서,대상구분_상,대상구분_하,합계,본인,유족
2025-03,강원특별자치도,속초시,9,전몰·전상·순직·공상군경,순직군경,42,0,42
2025-03,강원특별자치도,속초시,10,전몰·전상·순직·공상군경,공상군경,149,105,44
2025-03,강원특별자치도,속초시,11,고엽제후유증,고엽제후유증,152,91,61
2025-03,강원특별자치도,속초시,12,무공수훈자,무공수훈자,197,28,169
2025-03,강원특별자치도,속초시,13,보국수훈자,보국수훈자,220,197,23
2025-03,강원특별자치도,속초시,14,재일학도의용군인,재일학도의용군인,1,0,1
2025-03,강원특별자치도,속초시,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,강원특별자치도,속초시,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,강원특별자치도,속초시,17,4.19혁명유공자,4·19혁명공로자,1,1,0
2025-03,강원특별자치도,속초시,18,순직·공상공무원,순직공무원,15,0,15
2025-03,강원특별자치도,속초시,19,순직·공상공무원,공상공무원,14,7,7
2025-03,강원특별자치도,속초시,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,강원특별자치도,속초시,21,6·18자유상이자,6·18자유상이자,2,0,2
2025-03,강원특별자치도,속초시,22,지원대상자,지원순직군경,1,0,1
2025-03,강원특별자치도,속초시,23,지원대상자,지원공상군경,1,0,1
2025-03,강원특별자치도,속초시,24,지원대상자,지원순직공무원,1,0,1
2025-03,강원특별자치도,속초시,25,지원대상자,지원공상공무원,2,2,0
2025-03,강원특별자치도,속초시,26,보훈보상대상자,재해사망군경,2,0,2
2025-03,강원특별자치도,속초시,27,보훈보상대상자,재해부상군경,9,9,0
2025-03,강원특별자치도,속초시,28,보훈보상대상자,재해사망공무원,0,0,0
2025-03,강원특별자치도,속초시,29,보훈보상대상자,재해부상공무원,1,1,0
2025-03,강원특별자치도,속초시,30,참전유공자,6·25전쟁,53,53,0
2025-03,강원특별자치도,속초시,31,참전유공자,월남전쟁,350,350,0
2025-03,강원특별자치도,속초시,32,참전유공자,6.25및월남전쟁,3,3,0
2025-03,강원특별자치도,속초시,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,84,84,0
2025-03,강원특별자치도,속초시,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,강원특별자치도,속초시,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,강원특별자치도,속초시,36,5.18민주유공자,5·18부상자,3,2,1
2025-03,강원특별자치도,속초시,37,5.18민주유공자,5·18희생자,1,1,0
2025-03,강원특별자치도,속초시,38,특수임무유공자,특수임무사망자 또는 행불자,1,0,1
2025-03,강원특별자치도,속초시,39,특수임무유공자,특수임무부상자,13,8,5
2025-03,강원특별자치도,속초시,40,특수임무유공자,특수임무공로자,53,25,28
2025-03,강원특별자치도,속초시,41,중·장기복무제대군인,중·장기복무제대군인,601,601,0
2025-03,강원특별자치도,양구군,1,순국선열,건국훈장,0,0,0
2025-03,강원특별자치도,양구군,2,순국선열,건국포장,0,0,0
2025-03,강원특별자치도,양구군,3,순국선열,대통령표창,0,0,0
2025-03,강원특별자치도,양구군,4,애국지사,건국훈장,3,0,3
2025-03,강원특별자치도,양구군,5,애국지사,건국포장,0,0,0
2025-03,강원특별자치도,양구군,6,애국지사,대통령표창,1,0,1
2025-03,강원특별자치도,양구군,7,전몰·전상·순직·공상군경,전몰군경,9,0,9
2025-03,강원특별자치도,양구군,8,전몰·전상·순직·공상군경,전상군경,93,32,61
2025-03,강원특별자치도,양구군,9,전몰·전상·순직·공상군경,순직군경,11,0,11
2025-03,강원특별자치도,양구군,10,전몰·전상·순직·공상군경,공상군경,43,29,14
2025-03,강원특별자치도,양구군,11,고엽제후유증,고엽제후유증,41,22,19
2025-03,강원특별자치도,양구군,12,무공수훈자,무공수훈자,40,6,34
2025-03,강원특별자치도,양구군,13,보국수훈자,보국수훈자,102,98,4
2025-03,강원특별자치도,양구군,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,강원특별자치도,양구군,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,강원특별자치도,양구군,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,강원특별자치도,양구군,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2025-03,강원특별자치도,양구군,18,순직·공상공무원,순직공무원,5,0,5
2025-03,강원특별자치도,양구군,19,순직·공상공무원,공상공무원,3,3,0
2025-03,강원특별자치도,양구군,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,강원특별자치도,양구군,21,6·18자유상이자,6·18자유상이자,0,0,0
2025-03,강원특별자치도,양구군,22,지원대상자,지원순직군경,0,0,0
2025-03,강원특별자치도,양구군,23,지원대상자,지원공상군경,0,0,0
2025-03,강원특별자치도,양구군,24,지원대상자,지원순직공무원,0,0,0
2025-03,강원특별자치도,양구군,25,지원대상자,지원공상공무원,0,0,0
2025-03,강원특별자치도,양구군,26,보훈보상대상자,재해사망군경,0,0,0
2025-03,강원특별자치도,양구군,27,보훈보상대상자,재해부상군경,3,3,0
2025-03,강원특별자치도,양구군,28,보훈보상대상자,재해사망공무원,1,0,1
2025-03,강원특별자치도,양구군,29,보훈보상대상자,재해부상공무원,0,0,0
2025-03,강원특별자치도,양구군,30,참전유공자,6·25전쟁,26,26,0
2025-03,강원특별자치도,양구군,31,참전유공자,월남전쟁,102,102,0
